day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736368.6856712963,37.905712666666666,N,107.70769633333333,W,1,8,0.63,3350.8
736368.6856828703,37.9057125,N,107.70769633333333,W,1,8,0.63,3350.9
736368.6856944445,37.9057125,N,107.7076955,W,1,8,0.63,3351.1
736368.6857060185,37.905712333333334,N,107.70769483333333,W,1,8,0.63,3351.3
736368.6857175926,37.9057125,N,107.70769483333333,W,1,8,0.65,3351.4
736368.6857291666,37.9057125,N,107.70769433333334,W,1,8,0.65,3351.4
736368.6857407407,37.905712666666666,N,107.707694,W,1,8,0.65,3351.4
736368.6857523149,37.905712666666666,N,107.707694,W,1,8,0.65,3351.4
736368.6857638889,37.9057125,N,107.70769383333334,W,1,8,0.65,3351.3
736368.685775463,37.905712666666666,N,107.70769333333334,W,1,8,0.65,3351.2
736368.685787037,37.905712666666666,N,107.70769366666667,W,1,8,0.65,3351.2
736368.6857986111,37.905713,N,107.70769433333334,W,1,8,0.65,3351.4
736368.6858101852,37.90571283333333,N,107.70769466666667,W,1,8,0.65,3351.3
736368.6858217593,37.9057125,N,107.70769533333333,W,1,8,0.65,3351.4
736368.6858333333,37.905712333333334,N,107.7076955,W,1,8,0.65,3351.4
736368.6858449074,37.905711833333335,N,107.70769666666666,W,1,8,0.65,3351.3
736368.6858564814,37.90571166666667,N,107.70769733333333,W,1,8,0.65,3351.2
736368.6858680556,37.905711333333336,N,107.70769816666666,W,1,8,0.65,3351.0
736368.6858796297,37.9057115,N,107.7076985,W,1,8,0.63,3350.8
736368.6858912037,37.90571166666667,N,107.70769916666667,W,1,8,0.63,3350.7
736368.6859027778,37.905711833333335,N,107.7077,W,1,8,0.63,3350.5
736368.6859143518,37.905712,N,107.70770083333333,W,1,8,0.63,3350.3
736368.685925926,37.90571216666667,N,107.70770116666667,W,1,8,0.63,3350.2
736368.6859375,37.9057125,N,107.70770166666667,W,1,8,0.63,3350.0
736368.6859490741,37.9057125,N,107.707702,W,1,8,0.63,3349.8
736368.6859606481,37.90571283333333,N,107.707702,W,1,8,0.65,3349.6
736368.6859722222,37.90571333333333,N,107.70770233333333,W,1,8,0.65,3349.4
736368.6859837963,37.90571383333333,N,107.707703,W,1,8,0.65,3349.1
736368.6859953704,37.905714333333336,N,107.70770383333333,W,1,8,0.65,3348.9
736368.6860069444,37.90571466666667,N,107.707705,W,1,8,0.65,3348.7
736368.6860185185,37.905714833333334,N,107.70770583333334,W,1,8,0.65,3348.6
736368.6860300926,37.905715,N,107.70770683333333,W,1,8,0.65,3348.4
736368.6860416667,37.90571516666667,N,107.70770816666666,W,1,8,0.65,3348.3
736368.6860532408,37.905715,N,107.70770949999999,W,1,8,0.65,3348.3
736368.6860648148,37.905715,N,107.70771083333334,W,1,8,0.65,3348.2
736368.6860763889,37.90571533333333,N,107.7077115,W,1,8,0.65,3348.1
736368.6860879629,37.90571583333333,N,107.7077125,W,1,8,0.65,3348.0
736368.6860995371,37.9057165,N,107.70771366666666,W,1,8,0.66,3348.1
736368.6861111111,37.905717,N,107.707715,W,1,8,0.66,3348.0
736368.6861226852,37.90571683333334,N,107.7077155,W,1,8,0.64,3348.1
736368.6861342592,37.90571666666666,N,107.7077165,W,1,8,0.66,3348.2
736368.6861458333,37.90571683333334,N,107.7077165,W,1,8,0.66,3348.3
736368.6861574074,37.90571683333334,N,107.707716,W,1,8,0.66,3348.4
736368.6861689815,37.905717,N,107.707715,W,1,8,0.66,3348.4
736368.6861805556,37.905717333333335,N,107.70771416666666,W,1,8,0.66,3348.4
736368.6861921296,37.905717333333335,N,107.70771283333333,W,1,8,0.63,3348.6
736368.6862037037,37.905717,N,107.707712,W,1,8,0.71,3348.7
736368.6862152778,37.90571633333333,N,107.70771116666667,W,1,8,0.71,3348.9
736368.6862268519,37.90571583333333,N,107.70771016666667,W,1,8,0.71,3349.1
736368.6862384259,37.90571516666667,N,107.70770883333333,W,1,8,0.71,3349.2
736368.68625,37.9057145,N,107.707708,W,1,8,0.71,3349.2
736368.686261574,37.905714,N,107.70770766666666,W,1,8,0.71,3349.3
736368.6862731482,37.905713666666664,N,107.707707,W,1,8,0.71,3349.3
736368.6862847222,37.905713666666664,N,107.70770716666667,W,1,8,0.71,3349.3
736368.6862962963,37.9057135,N,107.707707,W,1,8,0.63,3349.4
736368.6863078703,37.905713166666665,N,107.70770716666667,W,1,8,0.63,3349.5
736368.6863194444,37.90571283333333,N,107.70770783333333,W,1,8,0.63,3349.7
736368.6863310186,37.905712333333334,N,107.70770833333333,W,1,8,0.64,3349.9
736368.6863425926,37.905711833333335,N,107.7077085,W,1,8,0.64,3350.1
736368.6863541667,37.90571083333333,N,107.70770933333333,W,1,8,0.64,3350.3
736368.6863657407,37.905710166666665,N,107.70771,W,1,8,0.64,3350.5
736368.6863773149,37.90570966666667,N,107.70771016666667,W,1,8,0.64,3350.7
736368.6863888889,37.9057095,N,107.70771016666667,W,1,8,0.66,3350.7
736368.686400463,37.9057105,N,107.70771016666667,W,1,8,0.64,3350.8
736368.686412037,37.9057105,N,107.70771016666667,W,1,8,0.64,3350.9
736368.6864236111,37.90571033333333,N,107.70770983333334,W,1,8,0.64,3350.9
736368.6864351851,37.9057095,N,107.70770933333333,W,1,8,0.63,3351.1
736368.6864467593,37.9057095,N,107.707709,W,1,8,0.66,3351.2
736368.6864583333,37.90570966666667,N,107.70770816666666,W,1,8,0.66,3351.3
736368.6864699074,37.9057095,N,107.70770866666666,W,1,8,0.66,3351.3
736368.6864814815,37.905709,N,107.70770866666666,W,1,8,0.66,3351.4
736368.6864930555,37.905708833333335,N,107.70770883333333,W,1,8,0.66,3351.3
736368.6865046297,37.905709,N,107.70770933333333,W,1,8,0.7,3351.1
736368.6865162037,37.905708833333335,N,107.70771066666667,W,1,8,0.7,3351.1
736368.6865277778,37.90570866666667,N,107.7077115,W,1,8,0.67,3350.9
736368.6865393518,37.90570833333334,N,107.70771283333333,W,1,8,0.67,3350.8
736368.686550926,37.90570833333334,N,107.70771366666666,W,1,8,0.67,3350.7
736368.6865625,37.9057085,N,107.7077145,W,1,8,0.67,3350.7
736368.6865740741,37.90570833333334,N,107.70771583333334,W,1,8,0.67,3350.7
736368.6865856481,37.90570816666666,N,107.7077165,W,1,8,0.67,3350.6
736368.6865972222,37.90570833333334,N,107.707717,W,1,8,0.7,3350.5
736368.6866087962,37.9057085,N,107.70771733333333,W,1,8,0.7,3350.4
736368.6866203704,37.90570866666667,N,107.70771766666667,W,1,8,0.72,3350.5
736368.6866319445,37.90570866666667,N,107.7077185,W,1,8,0.72,3350.5
736368.6866435185,37.90570816666666,N,107.70771933333333,W,1,8,0.72,3350.7
736368.6866550926,37.905708,N,107.70772083333334,W,1,8,0.72,3350.8
736368.6866666666,37.9057075,N,107.707722,W,1,8,0.72,3350.8
736368.6866782408,37.905707,N,107.70772333333333,W,1,8,0.72,3350.8
736368.6866898148,37.90570666666667,N,107.7077245,W,1,8,0.67,3350.8
736368.6867013889,37.90570733333333,N,107.70772416666667,W,1,8,0.67,3350.8
736368.6867129629,37.90570666666667,N,107.707723,W,1,8,0.67,3350.6
736368.686724537,37.90570666666667,N,107.70772283333334,W,1,8,0.66,3350.5
736368.6867361111,37.90570666666667,N,107.7077225,W,1,8,0.66,3350.5
736368.6867476852,37.90570733333333,N,107.7077225,W,1,8,0.66,3350.7
736368.6867592592,37.9057085,N,107.7077215,W,1,8,0.67,3350.8
736368.6867708333,37.9057085,N,107.707722,W,1,8,0.67,3350.7
736368.6867824075,37.9057095,N,107.70772216666667,W,1,8,0.69,3350.8
736368.6867939815,37.90570983333333,N,107.707722,W,1,8,0.67,3350.8
736368.6868055556,37.90571,N,107.707722,W,1,8,0.67,3350.8
