day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.8354398148,37.90652516666667,N,107.72606733333333,W,1,8,0.95,3727.3
736367.8354513888,37.9065225,N,107.72606716666667,W,1,8,0.95,3727.2
736367.835462963,37.90652033333333,N,107.72606733333333,W,1,8,0.95,3727.0
736367.835474537,37.90651966666667,N,107.7260665,W,1,8,0.95,3726.7
736367.8354861111,37.90651866666666,N,107.726066,W,1,8,0.95,3726.7
736367.8354976852,37.90651966666667,N,107.7260675,W,1,8,0.95,3726.4
736367.8355092593,37.906520666666665,N,107.726067,W,1,8,0.95,3726.5
736367.8355208334,37.90652,N,107.72606616666667,W,1,8,0.95,3726.6
736367.8355324074,37.906516333333336,N,107.72606666666667,W,1,8,0.95,3726.6
736367.8355439815,37.9065135,N,107.726066,W,1,8,0.95,3726.7
736367.8355555555,37.90651316666667,N,107.72606516666667,W,1,8,0.95,3726.8
736367.8355671297,37.9065145,N,107.72606133333333,W,1,8,0.95,3727.1
736367.8355787037,37.90651533333333,N,107.72605866666666,W,1,8,0.95,3727.4
736367.8355902778,37.90651533333333,N,107.726058,W,1,8,0.95,3727.6
736367.8356018518,37.9065155,N,107.72605833333333,W,1,8,0.95,3727.7
736367.8356134259,37.906517,N,107.726057,W,1,8,0.95,3727.9
736367.835625,37.90651883333334,N,107.72605633333333,W,1,8,0.95,3728.1
736367.8356365741,37.906520666666665,N,107.72605566666667,W,1,8,0.95,3728.1
736367.8356481482,37.906521,N,107.72605466666667,W,1,8,0.95,3728.0
736367.8356597222,37.90652133333333,N,107.726054,W,1,8,0.95,3728.0
736367.8356712963,37.906521,N,107.72605383333334,W,1,8,0.95,3727.8
736367.8356828704,37.906522333333335,N,107.72605283333333,W,1,8,0.95,3727.3
736367.8356944445,37.906520666666665,N,107.72605416666667,W,1,8,0.95,3726.9
736367.8357060185,37.90652216666667,N,107.726054,W,1,8,0.95,3726.9
736367.8357175926,37.906522333333335,N,107.72605483333334,W,1,8,0.95,3726.8
736367.8357291666,37.906521166666664,N,107.726056,W,1,8,1.03,3726.7
736367.8357407408,37.9065195,N,107.726058,W,1,8,1.03,3726.6
736367.8357523148,37.90651916666667,N,107.72605966666667,W,1,8,1.03,3726.6
736367.8357638889,37.90652166666667,N,107.72605833333333,W,1,8,1.03,3727.0
736367.8357754629,37.906524166666664,N,107.726057,W,1,8,1.03,3727.3
