day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.7458564815,37.90442316666667,N,107.72146483333333,W,1,8,0.88,3628.8
736367.7458680555,37.904423333333334,N,107.72146483333333,W,1,8,0.78,3628.8
736367.7458796296,37.9044235,N,107.72146483333333,W,1,8,0.78,3628.9
736367.7458912038,37.904423333333334,N,107.72146483333333,W,1,8,0.78,3628.9
736367.7459027778,37.904423333333334,N,107.72146483333333,W,1,8,0.78,3628.9
736367.7459143519,37.90442316666667,N,107.7214655,W,1,8,0.69,3628.8
736367.7459259259,37.90442316666667,N,107.72146583333334,W,1,8,0.69,3628.8
736367.7459375,37.9044235,N,107.72146583333334,W,1,8,0.71,3628.8
736367.745949074,37.904423666666666,N,107.721466,W,1,8,0.71,3628.8
736367.7459606482,37.904423666666666,N,107.72146616666667,W,1,8,0.71,3628.8
736367.7459722222,37.9044235,N,107.72146633333334,W,1,8,0.85,3628.7
736367.7459837963,37.904423333333334,N,107.72146666666667,W,1,8,0.85,3628.6
736367.7459953703,37.904423333333334,N,107.72146666666667,W,1,8,0.85,3628.6
736367.7460069444,37.9044235,N,107.72146666666667,W,1,8,0.85,3628.6
736367.7460185185,37.9044225,N,107.721467,W,1,8,0.85,3628.4
736367.7460300926,37.90442216666667,N,107.72146716666667,W,1,8,0.85,3628.4
736367.7460416667,37.90442183333333,N,107.72146733333334,W,1,8,0.85,3628.3
736367.7460532407,37.904421666666664,N,107.72146766666667,W,1,8,0.85,3628.2
736367.7460648149,37.9044215,N,107.72146766666667,W,1,8,0.85,3628.1
736367.7460763889,37.90442133333333,N,107.72146766666667,W,1,8,0.85,3628.0
736367.746087963,37.90442133333333,N,107.72146766666667,W,1,8,0.85,3627.9
736367.746099537,37.90442066666667,N,107.72146766666667,W,1,8,0.85,3627.8
736367.7461111111,37.9044205,N,107.72146766666667,W,1,8,0.85,3627.8
736367.7461226851,37.9044205,N,107.72146766666667,W,1,8,0.85,3627.8
736367.7461342593,37.904420333333334,N,107.72146766666667,W,1,8,0.85,3627.8
736367.7461458333,37.90442,N,107.7214675,W,1,8,0.85,3627.7
736367.7461574074,37.90442,N,107.7214675,W,1,8,0.85,3627.7
736367.7461689815,37.90442,N,107.72146733333334,W,1,8,0.85,3627.7
736367.7461805556,37.904419833333336,N,107.72146733333334,W,1,8,0.85,3627.7
736367.7461921297,37.90441916666666,N,107.72146733333334,W,1,8,0.71,3627.7
736367.7462037037,37.904419,N,107.72146766666667,W,1,8,0.71,3627.7
736367.7462152778,37.9044185,N,107.72146766666667,W,1,8,0.7,3627.8
736367.7462268518,37.904418166666666,N,107.72146766666667,W,1,8,0.7,3627.8
736367.746238426,37.904418,N,107.72146783333334,W,1,8,0.7,3627.8
736367.74625,37.904417333333335,N,107.72146783333334,W,1,8,0.7,3627.8
736367.7462615741,37.904416499999996,N,107.721468,W,1,8,0.81,3627.8
736367.7462731481,37.904416166666664,N,107.721468,W,1,8,0.81,3627.8
736367.7462847222,37.904416166666664,N,107.721468,W,1,8,0.81,3627.8
736367.7462962962,37.90441583333333,N,107.72146783333334,W,1,8,0.81,3627.8
736367.7463078704,37.904415666666665,N,107.72146783333334,W,1,8,0.81,3627.8
736367.7463194445,37.904416,N,107.7214675,W,1,8,0.81,3627.8
736367.7463310185,37.904416499999996,N,107.72146733333334,W,1,8,0.82,3627.9
736367.7463425926,37.904417333333335,N,107.72146733333334,W,1,8,0.81,3628.0
736367.7463541667,37.90441783333333,N,107.72146716666667,W,1,8,0.81,3628.0
736367.7463657408,37.904418166666666,N,107.72146733333334,W,1,8,0.81,3628.0
736367.7463773148,37.90441883333333,N,107.72146733333334,W,1,8,0.7,3628.0
736367.7463888889,37.9044185,N,107.72146733333334,W,1,8,0.7,3628.0
736367.7464004629,37.904418666666665,N,107.72146733333334,W,1,8,0.7,3628.0
736367.746412037,37.90441916666666,N,107.72146716666667,W,1,8,0.7,3628.1
736367.7464236111,37.90441933333334,N,107.721467,W,1,8,0.7,3628.1
736367.7464351852,37.90442016666667,N,107.72146683333334,W,1,8,0.7,3628.1
736367.7464467592,37.90442083333333,N,107.7214665,W,1,8,0.7,3628.2
736367.7464583333,37.90442133333333,N,107.72146616666667,W,1,8,0.7,3628.2
736367.7464699075,37.90442216666667,N,107.721466,W,1,8,0.7,3628.3
736367.7464814815,37.90442266666667,N,107.72146583333334,W,1,8,0.7,3628.3
736367.7464930556,37.904422833333335,N,107.7214655,W,1,8,0.7,3628.4
736367.7465046296,37.90442316666667,N,107.72146533333333,W,1,8,0.81,3628.4
736367.7465162037,37.9044235,N,107.72146516666666,W,1,8,0.81,3628.5
736367.7465277778,37.90442383333333,N,107.721465,W,1,8,0.81,3628.5
736367.7465393519,37.904425,N,107.72146516666666,W,1,8,0.7,3628.5
736367.7465509259,37.904425,N,107.721465,W,1,8,0.7,3628.5
736367.7465625,37.904425333333336,N,107.72146483333333,W,1,8,0.7,3628.6
736367.746574074,37.904425833333335,N,107.7214645,W,1,8,0.7,3628.7
736367.7465856482,37.90442633333333,N,107.72146433333333,W,1,8,0.7,3628.8
736367.7465972222,37.90442683333333,N,107.721464,W,1,8,0.7,3628.9
736367.7466087963,37.90442733333333,N,107.721464,W,1,8,0.7,3628.9
736367.7466203704,37.90442783333334,N,107.72146383333333,W,1,8,0.7,3629.0
736367.7466319444,37.90442866666667,N,107.72146366666666,W,1,8,0.7,3629.1
736367.7466435186,37.90442983333333,N,107.7214635,W,1,8,0.7,3629.2
736367.7466550926,37.9044305,N,107.72146316666667,W,1,8,0.7,3629.3
736367.7466666667,37.904431333333335,N,107.72146283333333,W,1,8,0.7,3629.3
736367.7466782407,37.904432,N,107.72146266666667,W,1,8,0.7,3629.3
736367.7466898148,37.90443283333333,N,107.7214625,W,1,8,0.7,3629.4
736367.7467013889,37.904433833333336,N,107.7214625,W,1,8,0.7,3629.4
736367.746712963,37.904434333333334,N,107.7214625,W,1,8,0.7,3629.4
736367.746724537,37.90443466666667,N,107.72146266666667,W,1,8,0.7,3629.3
736367.7467361111,37.904435166666666,N,107.7214625,W,1,8,0.7,3629.4
736367.7467476851,37.9044355,N,107.7214625,W,1,8,0.7,3629.4
736367.7467592593,37.9044355,N,107.7214625,W,1,8,0.7,3629.4
736367.7467708334,37.904436,N,107.7214625,W,1,8,0.7,3629.5
736367.7467824074,37.904436,N,107.72146266666667,W,1,8,0.7,3629.5
736367.7467939815,37.90443583333333,N,107.7214625,W,1,8,0.7,3629.4
736367.7468055555,37.90443616666667,N,107.7214625,W,1,8,0.7,3629.5
736367.7468171297,37.90443666666667,N,107.7214625,W,1,8,0.7,3629.5
736367.7468287037,37.904437,N,107.72146283333333,W,1,8,0.7,3629.5
736367.7468402778,37.904437333333334,N,107.721463,W,1,8,0.7,3629.5
736367.7468518518,37.90443783333333,N,107.72146283333333,W,1,8,0.7,3629.5
736367.746863426,37.90443783333333,N,107.721463,W,1,8,0.7,3629.5
736367.746875,37.90443766666667,N,107.72146316666667,W,1,8,0.7,3629.5
736367.7468865741,37.90443783333333,N,107.72146333333333,W,1,8,0.7,3629.5
736367.7468981481,37.904438166666665,N,107.72146316666667,W,1,8,0.7,3629.6
736367.7469097222,37.90443833333333,N,107.72146316666667,W,1,8,0.7,3629.6
736367.7469212963,37.9044385,N,107.72146316666667,W,1,8,0.7,3629.5
736367.7469328704,37.904438666666664,N,107.72146316666667,W,1,8,0.7,3629.5
736367.7469444445,37.9044385,N,107.72146316666667,W,1,8,0.7,3629.4
736367.7469560185,37.904439333333336,N,107.72146333333333,W,1,8,0.7,3629.6
736367.7469675926,37.90444,N,107.72146366666666,W,1,8,0.7,3629.6
736367.7469791666,37.90444183333334,N,107.72146416666666,W,1,8,0.7,3629.7
736367.7469907408,37.90444183333334,N,107.72146483333333,W,1,8,0.7,3629.6
736367.7470023148,37.9044405,N,107.721465,W,1,8,0.7,3629.4
736367.7470138889,37.904438999999996,N,107.72146466666666,W,1,8,0.7,3629.4
736367.7470254629,37.9044395,N,107.721465,W,1,8,0.7,3629.4
