day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.667025463,37.896968666666666,N,107.71327383333333,W,2,8,0.59,3384.3
736367.6670370371,37.89696583333333,N,107.713274,W,2,8,0.59,3384.4
736367.6670486111,37.89696583333333,N,107.71327533333333,W,2,8,0.61,3384.3
736367.6670601852,37.89696683333333,N,107.71327566666666,W,2,8,0.58,3384.2
736367.6670717592,37.89696633333333,N,107.713275,W,2,8,0.58,3384.3
736367.6670833334,37.896967333333336,N,107.71327466666666,W,2,8,0.62,3384.2
736367.6670949074,37.896967833333335,N,107.7132745,W,2,8,0.62,3384.1
736367.6671064815,37.896967833333335,N,107.71327416666666,W,2,8,0.62,3384.3
736367.6671180555,37.896967333333336,N,107.71327433333333,W,2,8,0.62,3384.4
736367.6671296296,37.896967333333336,N,107.71327483333333,W,2,8,0.6,3384.4
736367.6671412037,37.89696683333333,N,107.7132745,W,2,8,0.62,3384.5
736367.6671527778,37.8969665,N,107.71327416666666,W,2,8,0.62,3384.5
736367.6671643519,37.896966166666665,N,107.71327333333333,W,2,8,0.62,3384.5
736367.6671759259,37.89696583333333,N,107.713273,W,2,8,0.62,3384.5
736367.6671875,37.8969655,N,107.71327283333333,W,2,8,0.62,3384.5
736367.667199074,37.896964833333335,N,107.71327216666667,W,2,8,0.62,3384.5
736367.6672106482,37.89696416666666,N,107.71327133333334,W,2,8,0.58,3384.5
736367.6672222222,37.89696333333333,N,107.71327033333333,W,2,8,0.58,3384.5
736367.6672337963,37.896962,N,107.71327016666666,W,2,8,0.58,3384.6
736367.6672453703,37.89696133333333,N,107.71326966666666,W,2,8,0.58,3384.7
736367.6672569445,37.89696083333333,N,107.71326966666666,W,2,8,0.58,3384.7
736367.6672685185,37.8969605,N,107.71326933333333,W,2,8,0.59,3384.8
736367.6672800926,37.89696033333333,N,107.713269,W,2,8,0.59,3385.0
736367.6672916666,37.89696033333333,N,107.71326866666666,W,2,8,0.59,3385.0
736367.6673032407,37.89696033333333,N,107.7132685,W,2,8,0.58,3385.0
736367.6673148149,37.89696033333333,N,107.71326833333333,W,2,8,0.58,3385.0
736367.6673263889,37.896960166666666,N,107.713268,W,2,8,0.58,3385.0
736367.667337963,37.896960166666666,N,107.713268,W,2,8,0.58,3385.1
736367.667349537,37.89696,N,107.71326783333333,W,2,8,0.58,3385.0
736367.6673611111,37.89696,N,107.71326766666667,W,2,8,0.58,3385.0
736367.6673726852,37.896959833333334,N,107.7132675,W,2,8,0.58,3385.0
736367.6673842593,37.896959833333334,N,107.7132675,W,2,8,0.58,3385.0
736367.6673958333,37.8969595,N,107.71326633333334,W,2,8,0.58,3384.9
736367.6674074074,37.89695966666667,N,107.713266,W,2,8,0.58,3384.8
736367.6674189814,37.89695733333333,N,107.713266,W,2,8,0.57,3384.6
736367.6674305556,37.896954,N,107.71326566666667,W,2,8,0.57,3384.2
736367.6674421296,37.896952166666665,N,107.71326516666667,W,2,8,0.57,3383.9
736367.6674537037,37.89695116666667,N,107.713265,W,2,8,0.57,3383.7
736367.6674652778,37.896950333333336,N,107.71326466666666,W,2,8,0.57,3383.6
736367.6674768518,37.89694933333333,N,107.7132645,W,2,8,0.57,3383.4
736367.667488426,37.89694883333333,N,107.71326433333333,W,2,8,0.57,3383.3
736367.6675,37.896948333333334,N,107.71326416666666,W,2,8,0.57,3383.2
736367.6675115741,37.896948,N,107.71326416666666,W,2,8,0.57,3383.1
736367.6675231481,37.896947833333336,N,107.7132645,W,2,8,0.57,3383.1
736367.6675347222,37.8969475,N,107.7132645,W,2,8,0.57,3383.0
736367.6675462963,37.89694716666666,N,107.7132645,W,2,8,0.57,3383.0
736367.6675578704,37.896947,N,107.71326433333333,W,2,8,0.57,3382.9
736367.6675694444,37.89694683333333,N,107.71326416666666,W,2,8,0.57,3382.9
736367.6675810185,37.896946,N,107.71326416666666,W,2,8,0.57,3382.8
736367.6675925925,37.89694516666667,N,107.713264,W,2,8,0.57,3382.7
736367.6676041667,37.896945,N,107.713264,W,2,8,0.57,3382.6
736367.6676157408,37.896944833333336,N,107.71326383333333,W,2,8,0.57,3382.5
736367.6676273148,37.896944833333336,N,107.71326366666666,W,2,8,0.6,3382.5
736367.6676388889,37.89694466666667,N,107.71326366666666,W,2,8,0.6,3382.4
736367.667650463,37.89694433333333,N,107.71326366666666,W,2,8,0.6,3382.3
736367.6676620371,37.896944166666664,N,107.71326366666666,W,2,8,0.6,3382.2
736367.6676736111,37.89694383333333,N,107.7132635,W,2,8,0.6,3382.1
736367.6676851852,37.896943666666665,N,107.7132635,W,2,8,0.6,3382.0
736367.6676967592,37.89694383333333,N,107.71326366666666,W,2,8,0.6,3382.0
736367.6677083333,37.896943666666665,N,107.71326366666666,W,2,8,0.6,3381.9
736367.6677199074,37.896943666666665,N,107.71326383333333,W,2,8,0.6,3382.0
736367.6677314815,37.896943666666665,N,107.71326416666666,W,2,8,0.62,3382.0
736367.6677430555,37.8969435,N,107.7132645,W,2,8,0.62,3382.0
736367.6677546296,37.896943,N,107.71326433333333,W,2,8,0.62,3382.1
736367.6677662038,37.89694266666667,N,107.7132645,W,2,8,0.62,3382.0
736367.6677777778,37.896942333333335,N,107.7132645,W,2,8,0.62,3382.0
736367.6677893519,37.89694216666667,N,107.7132645,W,2,8,0.62,3381.9
736367.6678009259,37.89694166666666,N,107.71326466666666,W,2,8,0.58,3381.9
736367.6678125,37.89694166666666,N,107.7132645,W,2,8,0.57,3381.9
736367.667824074,37.8969415,N,107.71326483333333,W,2,8,0.58,3381.8
736367.6678356482,37.89694133333333,N,107.71326533333334,W,2,8,0.58,3381.8
736367.6678472222,37.89694133333333,N,107.71326583333334,W,2,8,0.58,3381.8
736367.6678587963,37.89694166666666,N,107.71326616666667,W,2,8,0.57,3381.8
736367.6678703703,37.89694133333333,N,107.71326633333334,W,2,8,0.57,3381.7
736367.6678819444,37.89694166666666,N,107.71326783333333,W,2,8,0.57,3381.7
736367.6678935185,37.89694183333334,N,107.71326833333333,W,2,8,0.57,3381.7
736367.6679050926,37.8969415,N,107.71326933333333,W,2,8,0.57,3381.7
736367.6679166667,37.89694133333333,N,107.71326933333333,W,2,8,0.57,3381.8
736367.6679282407,37.896941166666664,N,107.71326866666666,W,2,8,0.57,3381.7
736367.6679398149,37.89694133333333,N,107.713269,W,2,8,0.58,3381.8
736367.6679513889,37.896941166666664,N,107.71326916666666,W,2,8,0.58,3381.9
